"","AGE","SEX","YEAR"
"28689",47,2,1993
"28690",51,2,1993
"28691",57,2,1993
"28692",38,1,1993
"28693",29,1,1993
"28694",47,1,1993
"28695",38,2,1993
"28696",40,2,1993
"28697",38,2,1993
"28698",22,1,1993
"28699",40,1,1993
"28700",43,2,1993
"28701",42,2,1993
"28702",29,2,1993
"28703",26,2,1993
"28704",45,1,1993
"28705",60,1,1993
"28706",72,2,1993
"28707",31,2,1993
"28708",31,2,1993
"28709",47,1,1993
"28710",28,2,1993
"28711",28,2,1993
"28712",36,1,1993
"28713",45,1,1993
"28714",53,1,1993
"28715",58,1,1993
"28716",44,2,1993
"28717",49,1,1993
"28718",71,2,1993
"28719",57,2,1993
"28720",66,2,1993
"28721",39,2,1993
"28722",48,2,1993
"28723",38,2,1993
"28724",28,1,1993
"28725",77,2,1993
"28726",32,2,1993
"28727",22,2,1993
"28728",30,2,1993
"28729",41,1,1993
"28730",34,2,1993
"28731",26,2,1993
"28732",39,2,1993
"28733",41,2,1993
"28734",35,1,1993
"28735",68,2,1993
"28736",41,2,1993
"28737",56,2,1993
"28738",85,2,1993
"28739",65,1,1993
"28740",35,2,1993
"28741",32,1,1993
"28742",49,2,1993
"28743",28,1,1993
"28744",45,1,1993
"28745",28,1,1993
"28746",61,2,1993
"28747",35,1,1993
"28748",59,2,1993
"28749",31,2,1993
"28750",61,1,1993
"28751",44,2,1993
"28752",66,1,1993
"28753",24,2,1993
"28754",41,2,1993
"28755",36,1,1993
"28756",80,1,1993
"28757",40,2,1993
"28758",31,2,1993
"28759",43,2,1993
"28760",30,2,1993
"28761",29,1,1993
"28762",65,2,1993
"28763",23,2,1993
"28764",28,2,1993
"28765",70,2,1993
"28766",36,1,1993
"28767",42,2,1993
"28768",31,2,1993
"28769",50,2,1993
"28770",50,1,1993
"28771",29,2,1993
"28772",25,1,1993
"28773",39,2,1993
"28774",39,2,1993
"28775",66,2,1993
"28776",35,2,1993
"28777",71,1,1993
"28778",38,1,1993
"28779",39,1,1993
"28780",37,2,1993
"28781",80,2,1993
"28782",38,2,1993
"28783",65,1,1993
"28784",58,1,1993
"28785",51,2,1993
"28786",40,2,1993
"28787",35,2,1993
"28788",41,1,1993
"28789",30,1,1993
"28790",47,1,1993
"28791",49,2,1993
"28792",36,2,1993
"28793",43,2,1993
"28794",35,2,1993
"28795",70,1,1993
"28796",37,2,1993
"28797",44,2,1993
"28798",58,1,1993
"28799",23,2,1993
"28800",30,2,1993
"28801",18,2,1993
"28802",32,1,1993
"28803",41,2,1993
"28804",67,2,1993
"28805",61,2,1993
"28806",75,2,1993
"28807",41,1,1993
"28808",27,2,1993
"28809",63,1,1993
"28810",38,2,1993
"28811",56,1,1993
"28812",25,2,1993
"28813",28,2,1993
"28814",82,2,1993
"28815",31,1,1993
"28816",33,2,1993
"28817",31,1,1993
"28818",26,1,1993
"28819",31,1,1993
"28820",42,1,1993
"28821",23,2,1993
"28822",25,2,1993
"28823",23,1,1993
"28824",24,2,1993
"28825",38,1,1993
"28826",45,1,1993
"28827",30,1,1993
"28828",38,2,1993
"28829",74,1,1993
"28830",26,2,1993
"28831",52,1,1993
"28832",44,2,1993
"28833",37,2,1993
"28834",25,1,1993
"28835",34,1,1993
"28836",26,2,1993
"28837",39,2,1993
"28838",33,2,1993
"28839",56,1,1993
"28840",46,2,1993
"28841",45,2,1993
"28842",84,2,1993
"28843",47,1,1993
"28844",25,2,1993
"28845",23,2,1993
"28846",69,2,1993
"28847",45,1,1993
"28848",72,2,1993
"28849",23,2,1993
"28850",57,2,1993
"28851",45,2,1993
"28852",38,2,1993
"28853",57,2,1993
"28854",30,1,1993
"28855",25,2,1993
"28856",26,1,1993
"28857",42,2,1993
"28858",35,1,1993
"28859",30,2,1993
"28860",37,2,1993
"28861",33,1,1993
"28862",54,1,1993
"28863",40,2,1993
"28864",38,2,1993
"28865",68,1,1993
"28866",72,2,1993
"28867",35,1,1993
"28868",25,1,1993
"28869",25,2,1993
"28870",20,1,1993
"28871",55,2,1993
"28872",34,1,1993
"28873",29,2,1993
"28874",44,1,1993
"28875",71,2,1993
"28876",21,2,1993
"28877",34,2,1993
"28878",59,2,1993
"28879",60,1,1993
"28880",20,2,1993
"28881",43,1,1993
"28882",30,2,1993
"28883",35,1,1993
"28884",45,2,1993
"28885",36,2,1993
"28886",29,1,1993
"28887",23,2,1993
"28888",21,2,1993
"28889",28,2,1993
"28890",51,2,1993
"28891",70,2,1993
"28892",39,2,1993
"28893",83,2,1993
"28894",31,2,1993
"28895",24,2,1993
"28896",29,2,1993
"28897",51,2,1993
"28898",53,2,1993
"28899",77,2,1993
"28900",37,2,1993
"28901",77,2,1993
"28902",46,2,1993
"28903",27,1,1993
"28904",25,2,1993
"28905",39,1,1993
"28906",60,1,1993
"28907",28,1,1993
"28908",69,1,1993
"28909",20,2,1993
"28910",71,2,1993
"28911",58,1,1993
"28912",39,2,1993
"28913",51,1,1993
"28914",50,2,1993
"28915",32,1,1993
"28916",26,2,1993
"28917",48,2,1993
"28918",58,1,1993
"28919",85,2,1993
"28920",34,2,1993
"28921",33,1,1993
"28922",44,1,1993
"28923",42,1,1993
"28924",45,1,1993
"28925",32,2,1993
"28926",33,2,1993
"28927",78,1,1993
"28928",29,1,1993
"28929",28,2,1993
"28930",23,1,1993
"28931",25,2,1993
"28932",42,1,1993
"28933",24,1,1993
"28934",36,2,1993
"28935",28,1,1993
"28936",21,2,1993
"28937",61,1,1993
"28938",23,1,1993
"28939",40,2,1993
"28940",31,2,1993
"28941",35,1,1993
"28942",69,2,1993
"28943",68,2,1993
"28944",79,2,1993
"28945",73,1,1993
"28946",45,2,1993
"28947",54,2,1993
"28948",58,1,1993
"28949",58,1,1993
"28950",67,2,1993
"28951",64,2,1993
"28952",74,2,1993
"28953",44,2,1993
"28954",30,1,1993
"28955",34,2,1993
"28956",79,2,1993
"28957",45,1,1993
"28958",78,2,1993
"28959",47,1,1993
"28960",50,2,1993
"28961",38,2,1993
"28962",31,2,1993
"28963",55,2,1993
"28964",25,1,1993
"28965",40,1,1993
"28966",36,2,1993
"28967",49,2,1993
"28968",64,1,1993
"28969",42,1,1993
"28970",42,2,1993
"28971",29,1,1993
"28972",19,1,1993
"28973",26,2,1993
"28974",60,1,1993
"28975",25,2,1993
"28976",44,1,1993
"28977",31,2,1993
"28978",53,2,1993
"28979",38,1,1993
"28980",60,2,1993
"28981",48,2,1993
"28982",34,2,1993
"28983",69,2,1993
"28984",48,2,1993
"28985",79,2,1993
"28986",49,2,1993
"28987",33,1,1993
"28988",55,2,1993
"28989",56,2,1993
"28990",21,1,1993
"28991",36,1,1993
"28992",65,1,1993
"28993",59,1,1993
"28994",50,2,1993
"28995",78,2,1993
"28996",74,1,1993
"28997",31,1,1993
"28998",89,2,1993
"28999",75,2,1993
"29000",40,2,1993
"29001",47,1,1993
"29002",38,1,1993
"29003",37,1,1993
"29004",49,1,1993
"29005",39,2,1993
"29006",64,2,1993
"29007",53,2,1993
"29008",28,2,1993
"29009",24,1,1993
"29010",80,2,1993
"29011",70,1,1993
"29012",37,1,1993
"29013",67,2,1993
"29014",74,2,1993
"29015",40,2,1993
"29016",26,1,1993
"29017",37,2,1993
"29018",33,2,1993
"29019",50,2,1993
"29020",46,1,1993
"29021",60,1,1993
"29022",29,2,1993
"29023",22,2,1993
"29024",72,1,1993
"29025",28,1,1993
"29026",29,1,1993
"29027",46,2,1993
"29028",25,1,1993
"29029",47,2,1993
"29030",78,1,1993
"29031",73,1,1993
"29032",36,1,1993
"29033",77,1,1993
"29034",37,1,1993
"29035",25,2,1993
"29036",32,2,1993
"29037",40,1,1993
"29038",33,2,1993
"29039",39,2,1993
"29040",33,2,1993
"29041",26,1,1993
"29042",28,2,1993
"29043",29,2,1993
"29044",33,1,1993
"29045",35,1,1993
"29046",74,2,1993
"29047",75,2,1993
"29048",49,2,1993
"29049",69,1,1993
"29050",35,2,1993
"29051",28,1,1993
"29052",71,2,1993
"29053",64,2,1993
"29054",62,2,1993
"29055",35,1,1993
"29056",46,1,1993
"29057",58,1,1993
"29058",29,1,1993
"29059",25,1,1993
"29060",42,1,1993
"29061",43,2,1993
"29062",59,2,1993
"29063",38,2,1993
"29064",48,2,1993
"29065",34,2,1993
"29066",44,2,1993
"29067",59,2,1993
"29068",23,1,1993
"29069",46,2,1993
"29070",37,1,1993
"29071",34,1,1993
"29072",26,1,1993
"29073",58,1,1993
"29074",87,1,1993
"29075",69,1,1993
"29076",65,1,1993
"29077",31,1,1993
"29078",66,2,1993
"29079",69,2,1993
"29080",-99,2,1993
"29081",53,2,1993
"29082",72,1,1993
"29083",26,1,1993
"29084",25,1,1993
"29085",37,2,1993
"29086",21,1,1993
"29087",58,1,1993
"29088",25,2,1993
"29089",35,2,1993
"29090",60,2,1993
"29091",33,1,1993
"29092",24,1,1993
"29093",82,1,1993
"29094",29,1,1993
"29095",41,2,1993
"29096",73,2,1993
"29097",30,1,1993
"29098",47,1,1993
"29099",68,2,1993
"29100",68,2,1993
"29101",39,2,1993
"29102",56,2,1993
"29103",37,2,1993
"29104",68,1,1993
"29105",66,1,1993
"29106",78,2,1993
"29107",59,1,1993
"29108",22,2,1993
"29109",33,1,1993
"29110",51,1,1993
"29111",52,1,1993
"29112",21,2,1993
"29113",46,2,1993
"29114",25,1,1993
"29115",36,1,1993
"29116",86,2,1993
"29117",47,1,1993
"29118",28,1,1993
"29119",28,2,1993
"29120",40,2,1993
"29121",52,2,1993
"29122",28,2,1993
"29123",68,2,1993
"29124",82,2,1993
"29125",72,2,1993
"29126",32,2,1993
"29127",64,2,1993
"29128",74,1,1993
"29129",35,1,1993
"29130",63,2,1993
"29131",49,2,1993
"29132",35,1,1993
"29133",33,2,1993
"29134",31,1,1993
"29135",32,1,1993
"29136",42,2,1993
"29137",40,1,1993
"29138",24,2,1993
"29139",38,1,1993
"29140",36,1,1993
"29141",23,2,1993
"29142",30,1,1993
"29143",29,2,1993
"29144",37,2,1993
"29145",40,1,1993
"29146",52,2,1993
"29147",79,2,1993
"29148",29,2,1993
"29149",59,1,1993
"29150",28,1,1993
"29151",35,2,1993
"29152",32,2,1993
"29153",23,1,1993
"29154",50,2,1993
"29155",43,1,1993
"29156",39,2,1993
"29157",50,2,1993
"29158",78,2,1993
"29159",43,2,1993
"29160",34,1,1993
"29161",57,2,1993
"29162",63,1,1993
"29163",48,1,1993
"29164",48,2,1993
"29165",28,1,1993
"29166",42,2,1993
"29167",33,2,1993
"29168",32,2,1993
"29169",31,2,1993
"29170",24,2,1993
"29171",57,1,1993
"29172",55,1,1993
"29173",35,2,1993
"29174",55,2,1993
"29175",34,1,1993
"29176",28,2,1993
"29177",21,1,1993
"29178",73,2,1993
"29179",32,2,1993
"29180",58,2,1993
"29181",28,1,1993
"29182",24,2,1993
"29183",41,2,1993
"29184",27,1,1993
"29185",40,1,1993
"29186",69,1,1993
"29187",42,2,1993
"29188",36,2,1993
"29189",20,1,1993
"29190",34,2,1993
"29191",66,1,1993
"29192",57,1,1993
"29193",53,1,1993
"29194",66,2,1993
"29195",42,1,1993
"29196",60,1,1993
"29197",70,2,1993
"29198",48,2,1993
"29199",45,1,1993
"29200",41,1,1993
"29201",57,2,1993
"29202",21,1,1993
"29203",34,1,1993
"29204",39,1,1993
"29205",30,1,1993
"29206",22,2,1993
"29207",40,2,1993
"29208",74,1,1993
"29209",36,2,1993
"29210",19,2,1993
"29211",63,2,1993
"29212",38,1,1993
"29213",29,2,1993
"29214",43,1,1993
"29215",28,2,1993
"29216",74,1,1993
"29217",61,2,1993
"29218",89,2,1993
"29219",68,2,1993
"29220",60,2,1993
"29221",24,1,1993
"29222",43,1,1993
"29223",73,1,1993
"29224",71,1,1993
"29225",36,1,1993
"29226",46,2,1993
"29227",36,1,1993
"29228",71,2,1993
"29229",46,2,1993
"29230",27,2,1993
"29231",50,1,1993
"29232",67,2,1993
"29233",88,2,1993
"29234",76,2,1993
"29235",24,1,1993
"29236",26,1,1993
"29237",24,2,1993
"29238",38,2,1993
"29239",42,2,1993
"29240",65,2,1993
"29241",32,2,1993
"29242",28,2,1993
"29243",45,2,1993
"29244",29,2,1993
"29245",37,2,1993
"29246",44,2,1993
"29247",37,2,1993
"29248",26,2,1993
"29249",46,1,1993
"29250",18,1,1993
"29251",29,1,1993
"29252",19,1,1993
"29253",21,2,1993
"29254",19,1,1993
"29255",27,2,1993
"29256",29,1,1993
"29257",73,2,1993
"29258",39,1,1993
"29259",72,1,1993
"29260",49,2,1993
"29261",43,2,1993
"29262",31,1,1993
"29263",31,2,1993
"29264",55,1,1993
"29265",28,1,1993
"29266",73,2,1993
"29267",22,1,1993
"29268",30,2,1993
"29269",46,2,1993
"29270",25,1,1993
"29271",19,1,1993
"29272",62,2,1993
"29273",47,1,1993
"29274",51,2,1993
"29275",38,2,1993
"29276",68,2,1993
"29277",58,2,1993
"29278",62,2,1993
"29279",50,2,1993
"29280",35,2,1993
"29281",66,1,1993
"29282",54,2,1993
"29283",40,2,1993
"29284",38,1,1993
"29285",68,2,1993
"29286",47,2,1993
"29287",36,2,1993
"29288",65,2,1993
"29289",68,2,1993
"29290",54,1,1993
"29291",62,1,1993
"29292",62,1,1993
"29293",20,1,1993
"29294",63,2,1993
"29295",64,1,1993
"29296",28,2,1993
"29297",33,1,1993
"29298",76,1,1993
"29299",38,2,1993
"29300",70,1,1993
"29301",39,1,1993
"29302",20,2,1993
"29303",37,2,1993
"29304",33,2,1993
"29305",72,2,1993
"29306",66,2,1993
"29307",60,2,1993
"29308",55,2,1993
"29309",54,2,1993
"29310",30,1,1993
"29311",49,1,1993
"29312",44,1,1993
"29313",51,1,1993
"29314",21,2,1993
"29315",35,2,1993
"29316",22,2,1993
"29317",60,1,1993
"29318",36,2,1993
"29319",30,2,1993
"29320",52,1,1993
"29321",41,1,1993
"29322",39,2,1993
"29323",30,2,1993
"29324",31,2,1993
"29325",61,1,1993
"29326",42,2,1993
"29327",53,2,1993
"29328",23,2,1993
"29329",23,1,1993
"29330",37,1,1993
"29331",47,1,1993
"29332",40,2,1993
"29333",69,2,1993
"29334",75,1,1993
"29335",69,2,1993
"29336",82,1,1993
"29337",26,2,1993
"29338",33,2,1993
"29339",22,2,1993
"29340",29,1,1993
"29341",42,2,1993
"29342",44,2,1993
"29343",38,2,1993
"29344",37,1,1993
"29345",26,1,1993
"29346",66,1,1993
"29347",82,2,1993
"29348",30,2,1993
"29349",61,2,1993
"29350",50,1,1993
"29351",67,1,1993
"29352",82,1,1993
"29353",23,2,1993
"29354",47,2,1993
"29355",58,1,1993
"29356",21,2,1993
"29357",29,2,1993
"29358",19,1,1993
"29359",65,2,1993
"29360",23,2,1993
"29361",55,2,1993
"29362",62,2,1993
"29363",25,2,1993
"29364",69,1,1993
"29365",71,2,1993
"29366",86,1,1993
"29367",33,1,1993
"29368",41,2,1993
"29369",28,1,1993
"29370",76,1,1993
"29371",19,1,1993
"29372",70,1,1993
"29373",46,2,1993
"29374",24,1,1993
"29375",86,2,1993
"29376",23,2,1993
"29377",24,2,1993
"29378",38,2,1993
"29379",31,2,1993
"29380",48,2,1993
"29381",29,2,1993
"29382",47,2,1993
"29383",28,1,1993
"29384",28,1,1993
"29385",53,1,1993
"29386",35,1,1993
"29387",25,1,1993
"29388",30,2,1993
"29389",33,2,1994
"29390",59,1,1994
"29391",-99,2,1994
"29392",59,1,1994
"29393",21,2,1994
"29394",22,2,1994
"29395",40,2,1994
"29396",25,1,1994
"29397",41,2,1994
"29398",45,2,1994
"29399",52,2,1994
"29400",31,2,1994
"29401",55,1,1994
"29402",56,1,1994
"29403",36,1,1994
"29404",25,2,1994
"29405",52,2,1994
"29406",39,2,1994
"29407",71,1,1994
"29408",36,1,1994
"29409",26,1,1994
"29410",51,1,1994
"29411",53,1,1994
"29412",65,1,1994
"29413",53,1,1994
"29414",38,1,1994
"29415",58,2,1994
"29416",44,2,1994
"29417",53,2,1994
"29418",36,2,1994
"29419",58,2,1994
"29420",25,1,1994
"29421",38,2,1994
"29422",55,2,1994
"29423",30,2,1994
"29424",39,2,1994
"29425",23,1,1994
"29426",39,1,1994
"29427",82,2,1994
"29428",34,1,1994
"29429",41,2,1994
"29430",27,2,1994
"29431",25,2,1994
"29432",78,2,1994
"29433",27,2,1994
"29434",24,2,1994
"29435",29,2,1994
"29436",58,1,1994
"29437",30,2,1994
"29438",49,2,1994
"29439",56,2,1994
"29440",31,1,1994
"29441",73,1,1994
"29442",34,2,1994
"29443",21,2,1994
"29444",42,1,1994
"29445",43,1,1994
"29446",58,1,1994
"29447",33,2,1994
"29448",45,1,1994
"29449",57,1,1994
"29450",38,2,1994
"29451",53,2,1994
"29452",67,1,1994
"29453",22,1,1994
"29454",50,1,1994
"29455",44,2,1994
"29456",28,2,1994
"29457",23,2,1994
"29458",43,1,1994
"29459",26,2,1994
"29460",41,2,1994
"29461",46,1,1994
"29462",30,2,1994
"29463",46,2,1994
"29464",36,2,1994
"29465",78,1,1994
"29466",55,1,1994
"29467",44,1,1994
"29468",63,1,1994
"29469",60,2,1994
"29470",44,2,1994
"29471",70,1,1994
"29472",24,1,1994
"29473",34,1,1994
"29474",71,2,1994
"29475",36,2,1994
"29476",74,1,1994
"29477",44,2,1994
"29478",87,2,1994
"29479",38,2,1994
"29480",81,2,1994
"29481",21,1,1994
"29482",54,2,1994
"29483",63,2,1994
"29484",37,1,1994
"29485",60,2,1994
"29486",43,2,1994
"29487",26,2,1994
"29488",57,2,1994
"29489",36,2,1994
"29490",55,2,1994
"29491",60,2,1994
"29492",31,2,1994
"29493",22,2,1994
"29494",69,2,1994
"29495",38,2,1994
"29496",59,2,1994
"29497",28,2,1994
"29498",32,2,1994
"29499",22,1,1994
"29500",80,1,1994
"29501",48,1,1994
"29502",34,1,1994
"29503",30,1,1994
"29504",62,1,1994
"29505",57,1,1994
"29506",33,1,1994
"29507",67,2,1994
"29508",55,1,1994
"29509",47,1,1994
"29510",61,2,1994
"29511",53,1,1994
"29512",24,2,1994
"29513",46,1,1994
"29514",53,1,1994
"29515",35,1,1994
"29516",35,1,1994
"29517",36,2,1994
"29518",40,2,1994
"29519",53,1,1994
"29520",35,1,1994
"29521",47,1,1994
"29522",42,2,1994
"29523",46,2,1994
"29524",55,1,1994
"29525",28,2,1994
"29526",31,1,1994
"29527",48,1,1994
"29528",71,2,1994
"29529",40,2,1994
"29530",78,2,1994
"29531",34,1,1994
"29532",31,1,1994
"29533",65,2,1994
"29534",75,2,1994
"29535",46,2,1994
"29536",47,1,1994
"29537",46,1,1994
"29538",51,2,1994
"29539",34,2,1994
"29540",48,2,1994
"29541",35,1,1994
"29542",38,1,1994
"29543",48,1,1994
"29544",29,1,1994
"29545",52,2,1994
"29546",50,1,1994
"29547",31,1,1994
"29548",44,2,1994
"29549",36,1,1994
"29550",41,1,1994
"29551",42,2,1994
"29552",38,1,1994
"29553",57,1,1994
"29554",50,2,1994
"29555",58,2,1994
"29556",80,1,1994
"29557",55,1,1994
"29558",79,2,1994
"29559",39,2,1994
"29560",45,2,1994
"29561",33,1,1994
"29562",67,2,1994
"29563",30,2,1994
"29564",56,2,1994
"29565",47,2,1994
"29566",71,2,1994
"29567",39,1,1994
"29568",47,1,1994
"29569",48,1,1994
"29570",73,2,1994
"29571",36,2,1994
"29572",57,2,1994
"29573",69,2,1994
"29574",62,1,1994
"29575",53,1,1994
"29576",75,1,1994
"29577",68,2,1994
"29578",31,1,1994
"29579",29,2,1994
"29580",41,2,1994
"29581",41,1,1994
"29582",44,2,1994
"29583",45,1,1994
"29584",49,1,1994
"29585",33,1,1994
"29586",65,2,1994
"29587",38,1,1994
"29588",39,2,1994
"29589",28,2,1994
"29590",37,1,1994
"29591",49,2,1994
"29592",56,1,1994
"29593",43,1,1994
"29594",52,2,1994
"29595",68,1,1994
"29596",40,2,1994
"29597",47,2,1994
"29598",20,2,1994
"29599",74,2,1994
"29600",21,1,1994
"29601",39,1,1994
"29602",80,1,1994
"29603",59,2,1994
"29604",74,2,1994
"29605",73,1,1994
"29606",52,2,1994
"29607",49,2,1994
"29608",41,1,1994
"29609",54,2,1994
"29610",45,1,1994
"29611",44,2,1994
"29612",32,2,1994
"29613",53,1,1994
"29614",75,2,1994
"29615",40,2,1994
"29616",28,2,1994
"29617",27,2,1994
"29618",29,2,1994
"29619",55,2,1994
"29620",40,1,1994
"29621",45,2,1994
"29622",73,1,1994
"29623",33,1,1994
"29624",35,2,1994
"29625",40,1,1994
"29626",49,2,1994
"29627",57,2,1994
"29628",42,2,1994
"29629",27,2,1994
"29630",35,2,1994
"29631",27,2,1994
"29632",40,2,1994
"29633",45,2,1994
"29634",71,2,1994
"29635",43,2,1994
"29636",42,1,1994
"29637",34,2,1994
"29638",35,2,1994
"29639",44,1,1994
"29640",18,1,1994
"29641",49,1,1994
"29642",67,1,1994
"29643",47,2,1994
"29644",37,1,1994
"29645",34,2,1994
"29646",70,1,1994
"29647",30,2,1994
"29648",49,2,1994
"29649",62,2,1994
"29650",61,1,1994
"29651",27,2,1994
"29652",24,1,1994
"29653",20,2,1994
"29654",28,1,1994
"29655",71,1,1994
"29656",23,1,1994
"29657",53,2,1994
"29658",-99,2,1994
"29659",20,2,1994
"29660",38,2,1994
"29661",40,2,1994
"29662",46,1,1994
"29663",55,2,1994
"29664",64,2,1994
"29665",45,2,1994
"29666",33,1,1994
"29667",32,2,1994
"29668",42,2,1994
"29669",51,2,1994
"29670",28,2,1994
"29671",66,2,1994
"29672",29,1,1994
"29673",30,1,1994
"29674",54,1,1994
"29675",42,1,1994
"29676",82,2,1994
"29677",33,1,1994
"29678",20,1,1994
"29679",37,1,1994
"29680",59,1,1994
"29681",40,2,1994
"29682",22,2,1994
"29683",33,2,1994
"29684",30,2,1994
"29685",61,1,1994
"29686",37,1,1994
"29687",75,1,1994
"29688",72,1,1994
"29689",48,1,1994
"29690",19,2,1994
"29691",59,2,1994
"29692",63,2,1994
"29693",49,2,1994
"29694",52,2,1994
"29695",28,1,1994
"29696",83,1,1994
"29697",75,1,1994
"29698",20,1,1994
"29699",40,2,1994
"29700",42,2,1994
"29701",34,1,1994
"29702",42,2,1994
"29703",33,2,1994
"29704",30,2,1994
"29705",70,2,1994
"29706",77,2,1994
"29707",37,1,1994
"29708",52,1,1994
"29709",58,2,1994
"29710",85,2,1994
"29711",49,1,1994
"29712",54,1,1994
"29713",28,2,1994
"29714",42,2,1994
"29715",49,1,1994
"29716",40,1,1994
"29717",51,2,1994
"29718",74,2,1994
"29719",76,2,1994
"29720",52,1,1994
"29721",19,2,1994
"29722",26,1,1994
"29723",41,1,1994
"29724",89,2,1994
"29725",34,2,1994
"29726",29,1,1994
"29727",58,2,1994
"29728",28,1,1994
"29729",20,2,1994
"29730",61,1,1994
"29731",54,2,1994
"29732",46,1,1994
"29733",45,2,1994
"29734",24,2,1994
"29735",30,1,1994
"29736",19,1,1994
"29737",49,2,1994
"29738",33,1,1994
"29739",53,2,1994
"29740",33,1,1994
"29741",79,2,1994
"29742",67,2,1994
"29743",32,1,1994
"29744",57,1,1994
"29745",37,2,1994
"29746",44,1,1994
"29747",28,2,1994
"29748",34,1,1994
"29749",89,1,1994
"29750",63,2,1994
"29751",49,1,1994
"29752",67,2,1994
"29753",27,2,1994
"29754",49,2,1994
"29755",33,2,1994
"29756",28,1,1994
"29757",46,1,1994
"29758",28,2,1994
"29759",68,1,1994
"29760",25,1,1994
"29761",27,1,1994
"29762",25,1,1994
"29763",63,1,1994
"29764",28,2,1994
"29765",36,1,1994
"29766",37,2,1994
"29767",49,1,1994
"29768",37,1,1994
"29769",34,2,1994
"29770",29,1,1994
"29771",68,2,1994
"29772",39,2,1994
"29773",29,2,1994
"29774",47,1,1994
"29775",28,2,1994
"29776",36,1,1994
"29777",25,2,1994
"29778",48,1,1994
"29779",32,2,1994
"29780",34,1,1994
"29781",75,1,1994
"29782",30,2,1994
"29783",83,2,1994
"29784",29,2,1994
"29785",32,1,1994
"29786",33,1,1994
"29787",30,2,1994
"29788",44,1,1994
"29789",64,1,1994
"29790",50,2,1994
"29791",27,2,1994
"29792",53,2,1994
"29793",46,2,1994
"29794",56,1,1994
"29795",44,1,1994
"29796",35,1,1994
"29797",51,1,1994
"29798",47,2,1994
"29799",42,2,1994
"29800",82,1,1994
"29801",31,1,1994
"29802",34,2,1994
"29803",42,1,1994
"29804",35,2,1994
"29805",49,1,1994
"29806",23,1,1994
"29807",44,2,1994
"29808",23,2,1994
"29809",61,2,1994
"29810",35,2,1994
"29811",66,2,1994
"29812",20,2,1994
"29813",20,2,1994
"29814",71,2,1994
"29815",32,2,1994
"29816",25,2,1994
"29817",20,1,1994
"29818",42,1,1994
"29819",68,2,1994
"29820",65,1,1994
"29821",63,1,1994
"29822",33,2,1994
"29823",52,1,1994
"29824",34,1,1994
"29825",53,1,1994
"29826",25,2,1994
"29827",40,2,1994
"29828",29,1,1994
"29829",22,2,1994
"29830",32,2,1994
"29831",24,1,1994
"29832",60,1,1994
"29833",37,2,1994
"29834",60,1,1994
"29835",32,2,1994
"29836",65,2,1994
"29837",39,1,1994
"29838",42,1,1994
"29839",40,1,1994
"29840",54,1,1994
"29841",68,1,1994
"29842",35,1,1994
"29843",80,2,1994
"29844",24,1,1994
"29845",52,2,1994
"29846",44,2,1994
"29847",53,2,1994
"29848",35,2,1994
"29849",36,1,1994
"29850",50,1,1994
"29851",67,2,1994
"29852",68,1,1994
"29853",49,2,1994
"29854",73,2,1994
"29855",49,2,1994
"29856",62,2,1994
"29857",50,1,1994
"29858",60,1,1994
"29859",76,2,1994
"29860",70,1,1994
"29861",41,2,1994
"29862",44,2,1994
"29863",74,2,1994
"29864",57,2,1994
"29865",89,1,1994
"29866",31,1,1994
"29867",40,1,1994
"29868",59,2,1994
"29869",19,1,1994
"29870",34,1,1994
"29871",31,2,1994
"29872",33,1,1994
"29873",35,1,1994
"29874",28,2,1994
"29875",66,1,1994
"29876",41,1,1994
"29877",40,2,1994
"29878",80,1,1994
"29879",26,1,1994
"29880",43,2,1994
"29881",77,1,1994
"29882",43,2,1994
"29883",53,2,1994
"29884",38,1,1994
"29885",56,2,1994
"29886",53,2,1994
"29887",63,2,1994
"29888",31,1,1994
"29889",50,2,1994
"29890",37,1,1994
"29891",41,2,1994
"29892",40,1,1994
"29893",40,2,1994
"29894",52,2,1994
"29895",35,2,1994
"29896",30,1,1994
"29897",38,2,1994
"29898",31,2,1994
"29899",29,2,1994
"29900",46,1,1994
"29901",30,2,1994
"29902",34,2,1994
"29903",31,2,1994
"29904",42,1,1994
"29905",70,1,1994
"29906",74,2,1994
"29907",47,2,1994
"29908",29,2,1994
"29909",46,2,1994
"29910",31,1,1994
"29911",57,2,1994
"29912",39,1,1994
"29913",36,2,1994
"29914",52,2,1994
"29915",61,2,1994
"29916",71,2,1994
"29917",50,1,1994
"29918",60,2,1994
